616.52651	44.28626	136.34576
618.11782	44.298	136.54414
619.70908	44.32997	136.73851
621.30039	44.28958	136.89799
622.89165	44.30279	137.12164
624.48296	44.31064	137.30083
626.07427	44.3283	137.48787
627.66558	44.32794	137.62518
629.25684	44.31912	137.84866
630.84815	44.33457	138.02292
632.43945	44.34856	138.15213
634.03076	44.33576	138.30701
635.62207	44.33076	138.51726
637.21338	44.35412	138.72977
638.80464	44.36404	138.81804
640.39595	44.3982	138.93036
641.98721	44.34389	139.13075
643.57852	44.35321	139.31403
645.16977	44.37317	139.44617
646.76103	44.364	139.54781
648.35225	44.37323	139.79955
649.94351	44.38311	140.02858
651.53472	44.39916	140.14592
653.12593	44.36656	140.32443
654.71714	44.35182	140.44727
656.3083	44.35242	140.63802
657.89946	44.33966	140.72813
659.49063	44.38796	140.93312
661.08174	44.40172	141.1055
662.67285	44.38364	141.23512
664.26392	44.37827	141.44849
665.85498	44.37597	141.56306
667.446	44.35584	141.73701
669.03701	44.36917	141.83237
670.62798	44.36017	141.97961
672.2189	44.33479	142.11244
673.80981	44.35667	142.32652
675.40068	44.34903	142.52209
676.9915	44.31656	142.60895
678.58227	44.32085	142.78432
680.17305	44.34277	142.94817
681.76372	44.313	143.03214
683.35439	44.31779	143.26221
684.94502	44.37332	143.36842
686.5356	44.31225	143.6228
688.12607	44.31007	143.76181
689.71655	44.29861	143.92883
691.30698	44.27366	144.09358
692.89731	44.29155	144.2365
694.4876	44.23963	144.32874
696.07783	44.24327	144.53352
697.66802	44.28199	144.68729
699.25811	44.22497	144.81184
700.84815	44.25542	144.98352
702.43809	44.20263	145.14169
704.02798	44.24562	145.27744
705.61777	44.26154	145.45474
707.20747	44.22557	145.56302
708.79712	44.21419	145.70503
710.38667	44.17512	145.87128
711.97617	44.22686	145.92398
713.56553	44.16994	146.15619
715.15483	44.16754	146.22911
716.74404	44.22628	146.4214
718.33311	44.28598	146.5965
719.92212	44.32362	146.68175
721.51099	44.39965	146.84966
723.09976	44.47579	146.97815
724.68843	44.55234	147.12112
726.277	44.68948	147.3429
727.86543	44.88794	147.68791
729.45371	45.16592	148.08907
731.04189	45.4143	148.70549
732.62998	45.68598	149.60472
734.21787	45.93641	150.7617
735.80566	46.14925	152.3287
737.39336	46.1278	154.37491
738.98086	45.73383	156.862
740.56821	44.97512	159.39439
742.15542	43.7841	161.78105
743.74248	42.15487	163.25305
745.32939	40.19033	163.81046
746.91616	38.36545	163.50426
748.50273	36.667	161.98497
750.08911	35.15383	159.39873
751.67534	34.20004	156.17323
753.26143	33.61439	152.75635
754.84731	33.56774	149.16086
756.43301	33.85154	145.92859
758.01851	34.50486	143.32622
759.60381	35.30291	141.2067
761.18892	36.07268	139.69531
762.77383	36.80283	138.60951
764.3585	37.50231	138.01086
765.94302	38.10498	137.77039
767.52725	38.73638	137.66826
769.11133	39.3242	137.75967
770.69512	40.00081	137.96935
772.27871	40.45226	138.06461
773.86206	40.86815	138.32124
775.44521	41.24817	138.54433
777.02808	41.60837	138.92651
778.61069	41.86385	139.11526
780.19302	42.09638	139.46974
781.77515	42.35113	139.79015
783.35698	42.55711	140.18747
784.93853	42.69113	140.37706
786.51982	42.8513	140.84927
788.10083	42.95234	141.04335
789.68154	43.05349	141.29443
791.26196	43.19054	141.66547
792.84209	43.30707	141.85854
794.42188	43.39906	142.10612
796.00142	43.44747	142.26683
797.58057	43.48927	142.57207
799.15947	43.56025	142.812
800.73799	43.62242	142.97925
802.31621	43.7492	143.26349
803.89404	43.74141	143.37354
805.47158	43.75349	143.65083
807.04873	43.90863	143.78325
808.62554	43.89561	144.06824
810.202	43.91011	144.15707
811.77808	43.91129	144.33578
813.35376	43.96762	144.51453
814.92905	43.98535	144.65857
816.504	44.06947	144.81973
818.07852	44.07729	144.9951
819.65264	44.05071	145.12192
821.22627	44.08349	145.30611
822.79961	44.15286	145.43587
824.37246	44.15532	145.50319
825.94492	44.17864	145.63533
827.51689	44.20559	145.75299
829.08838	44.22434	145.85149
830.65947	44.19567	146.00319
832.23008	44.20943	146.13519
833.80029	44.23453	146.327
835.36992	44.29351	146.36363
836.93916	44.24567	146.49072
838.50781	44.249	146.6557
840.07607	44.24645	146.71407
841.64375	44.31437	146.83194
843.21094	44.27116	146.95667
844.77764	44.29169	147.10733
846.34375	44.27025	147.33246
847.90928	44.33714	147.51602
849.47432	44.37114	147.57266
851.03887	44.23885	147.65834
852.60273	44.39586	147.5977
854.16611	44.38653	147.74155
855.72891	44.37278	147.92323
857.29111	44.41703	148.03871
858.85264	44.41589	148.14594
860.41367	44.35099	148.13452
861.97402	44.48751	148.23534
863.53379	44.3589	148.4375
865.09287	44.42804	148.49895
866.65137	44.44854	148.65244
868.20918	44.38022	148.5412
869.76631	44.42363	148.75473
871.32285	44.43926	148.86694
872.87861	44.42481	148.84029
874.43379	44.49221	148.98724
875.98818	44.46886	149.10567
877.54189	44.47043	149.20567
879.09492	44.47397	149.1777
880.64717	44.50428	149.27385
882.19873	44.48462	149.2039
883.74951	44.48588	149.40372
885.29961	44.48992	149.49092
886.84883	44.49958	149.62476
888.39736	44.52978	149.63959
889.94502	44.51685	149.73807
891.49199	44.56056	149.82317
893.03809	44.50789	149.89206
894.5834	44.51081	149.9666
896.12783	44.51225	150.01743
897.67148	44.46719	150.0995
899.21426	44.56751	150.183
900.75615	44.47339	150.252
